date,ret_net_10bps,equity
2015-08-28,0.0007746672544088398,0.9758946664397984
2015-08-31,-0.0011303422226138702,0.9747915714934978
2015-09-01,0.0013141304976599078,0.9760725748264591
2015-09-02,-0.001616159338746754,0.9744950860193589
2015-09-03,0.0005620298385888537,0.97504278133526
2015-09-04,0.001344699647896563,0.9763539210200056
2015-09-08,-0.002467067789458586,0.9739451897103456
2015-09-09,0.00024457319941704006,0.9741833906014498
2015-09-10,-0.0011418710467640636,0.9730709987934835
2015-09-11,0.0009299407448065632,0.973975897162851
2015-09-14,0.00034831005659546774,0.9743151427627145
2015-09-15,-0.0019650883259787768,0.9724005274498472
2015-09-16,-0.00014273213334848862,0.9722617346480951
2015-09-17,0.000912500403720698,0.9731489238734836
2015-09-18,0.0016855241601956253,0.9747891898961407
2015-09-21,-0.001446282356559453,0.973379369489429
2015-09-22,0.0012288112059544907,0.9745754689663025
2015-09-23,-6.831248347062326e-06,0.974568811399241
2015-09-24,0.0005687070686901994,0.9751230555712087
2015-09-25,-0.0005597985440651897,0.9745771831044155
2015-09-28,0.001342060027292655,0.9758851241853714
2015-09-29,0.00023948945878850416,0.9761188383856023
2015-09-30,-0.0002942064198656659,0.9758316579567975
2015-10-01,0.0004354638330760712,0.9762565973510084
2015-10-02,0.0005972197906480971,0.9768396371116972
2015-10-05,-0.001240734003084034,0.9756276389583725
2015-10-06,0.0017189546950340283,0.977304698668965
2015-10-07,-0.0005588139900798138,0.976758567130778
2015-10-08,-0.001142873913944311,0.9756422552441827
2015-10-09,0.0012500925581097465,0.9768618983668409
2015-10-12,0.00036350783633328973,0.9772169953219126
2015-10-13,-0.003430350248035831,0.9738647987596253
2015-10-14,0.00017304166412609274,0.9740333179450366
2015-10-15,0.006930999355615529,0.9807843422440616
2015-10-16,0.0018178325353464333,0.9825672439315513
2015-10-19,1.7760477277271598e-05,0.9825846947947605
2015-10-20,-0.0007019775007734102,0.9818949424464103
2015-10-21,0.00041807625385901776,0.9823054494056315
2015-10-22,0.0002545426524870319,0.9825554880402755
2015-10-23,-0.0013563900729625252,0.9812227595301628
2015-10-26,0.0007061505601843674,0.9819156505314707
2015-10-27,-0.0005037084541870564,0.9814210513169994
2015-10-28,0.004660380455119892,0.9859948468028005
2015-10-29,-0.0032376454187229647,0.982802545104165
2015-10-30,-0.0011957720664782035,0.9816273372738656
2015-11-02,0.004658024528739595,0.9861997814889686
2015-11-03,-0.001081066480226391,0.9851336339623942
2015-11-04,-0.00043260307266401005,0.9847074621253574
2015-11-05,-0.0012898160934822216,0.9834373705933361
2015-11-06,-0.002477438711272766,0.9810009647813158
2015-11-09,-0.003737441937166047,0.9773345306351418
2015-11-10,-0.0003219984683314335,0.9770198304132298
2015-11-11,-0.00017601933333518101,0.9768478560340252
2015-11-12,0.00048482639582072233,0.9773214576593315
2015-11-13,0.0003953703509833053,0.9777078615870699
2015-11-16,8.912097098987412e-05,0.977794995861039
2015-11-17,5.7513102768039605e-05,0.977851231885122
2015-11-18,0.00017590564545630184,0.978023241437227
2015-11-19,0.0006459703811211639,0.9786550154832436
2015-11-20,-0.0003432401323415268,0.9783191018062124
2015-11-23,0.00026018737619279333,0.9785736480863906
2015-11-24,7.610414251453925e-05,0.9786481215947656
2015-11-25,0.0002795701527028038,0.9789217223995621
2015-11-27,-8.430673424113308e-05,0.9788391927060689
2015-11-30,0.00033735598304048014,0.9791694099641627
2015-12-01,0.0010365018096339113,0.9801843208295287
2015-12-02,2.8133028988327346e-05,0.9802118963834405
2015-12-03,-0.0023493504282859996,0.977909035144861
2015-12-04,0.00074037569907469,0.9786330552303879
2015-12-07,0.0005753826920980971,0.9791961437522825
2015-12-08,-0.00022584478015409676,0.978974997414469
2015-12-09,-0.00017802213059938744,0.9788007181996258
2015-12-10,0.0002945452404944694,0.9790890192925641
2015-12-11,0.0027045608316174914,0.9817370251048094
2015-12-14,-0.0022603997448975783,0.979517906983706
2015-12-15,-0.001060500609908663,0.9784791276459333
2015-12-16,-0.00035622469589625277,0.9781305692162467
2015-12-17,0.0020291074231847343,0.9801153012150873
2015-12-18,0.0010052613412149824,0.9811005732373321
2015-12-21,-4.103591372846317e-05,0.9810603128788498
2015-12-22,-0.0011406184344034845,0.9799412974007184
2015-12-23,-0.0012582673914910056,0.9787082692206237
2015-12-24,0.0011114263599033257,0.9797960313896907
2015-12-28,0.00041786238959031733,0.9802054513006783
2015-12-29,-0.001338462808210241,0.9788934827597073
2015-12-30,-0.0004001832564564806,0.9785017459780525
2015-12-31,0.0003059849677082595,0.9788011528031981
2016-01-04,0.001177511671575099,0.9799537025847751
2016-01-05,-0.00013693174055772392,0.9798195158186142
2016-01-06,0.0015606530974071101,0.9813486741808763
2016-01-07,0.0008313908668165193,0.9821645585057528
2016-01-08,0.0002622120949813074,0.982422093932255
2016-01-11,-0.0013795600109856626,0.9810667836975572
2016-01-12,0.00106250948027738,0.9821091764560211
2016-01-13,0.0010377046890083462,0.9831283157535478
2016-01-14,-0.0013276753732132229,0.9818230405000132
2016-01-15,0.001824532218879583,0.983614408270644
2016-01-19,1.092448249189511e-05,0.9836251537490259
2016-01-20,0.0015403995770990647,0.985140329519885
2016-01-21,-0.0005349324868667512,0.9846133459535021
2016-01-22,-0.0006825866608711143,0.9839412620174387
2016-01-25,0.0009002696706586219,0.9848270744933425
2016-01-26,0.0005313869724687436,0.9853503987708628
2016-01-27,0.00014172082893584804,0.9854900434461689
2016-01-28,-0.00034388166894804657,0.9851511514852969
2016-01-29,0.0009711515641841326,0.9861078825670196
2016-02-01,1.5155646743026578e-05,0.9861228276697382
2016-02-02,0.0031691186610619823,0.9892479679250057
2016-02-03,-1.3610701306027845e-06,0.9892466214891448
2016-02-04,0.0023351209459111437,0.9915566319956558
2016-02-05,0.002081087387379138,0.9936201479963741
2016-02-08,0.005350100407934255,0.9989361155555011
2016-02-09,2.360947688958019e-05,0.9989596999146354
2016-02-10,0.0024474199944889957,1.0014045738578952
2016-02-11,0.0065079195027934605,1.0079216342142916
2016-02-12,-0.003586812822719748,1.0043064079723951
2016-02-16,-0.005872793277477792,0.998408324051127
2016-02-17,-0.00022829317457492577,0.9981803942453074
2016-02-18,0.005340590277296683,1.003511266753802
2016-02-19,-0.0007276757163673361,1.0027810359738842
2016-02-22,-0.00259430969958478,1.0001795114056975
2016-02-23,-0.001956615331072101,0.998222544839857
2016-02-24,0.002242732145967995,1.0004612906299992
2016-02-25,0.005013657682796625,1.005477261066107
2016-02-26,-0.0036009307571053615,1.0018566070711639
2016-02-29,0.0008939157675195708,1.0027521824890184
2016-03-01,0.0015101998907833761,1.004266538725496
2016-03-02,0.0024842595078773417,1.006761397422768
2016-03-03,0.0037471857926968852,1.0105339194278264
2016-03-04,-0.0015199078429319634,1.0089980009981392
2016-03-07,-0.0004385042662977919,1.0085555510700155
2016-03-08,-0.0070259830161978195,1.0014694568973055
2016-03-09,0.0027706172448062876,1.004244145444732
2016-03-10,0.001279092610201518,1.0055286667100085
2016-03-11,0.008550274376963618,1.0141262127042816
2016-03-14,-0.0013940521219291983,1.0127124679055572
2016-03-15,-0.0007505444452200274,1.0119523821881657
2016-03-16,0.008647920865382165,1.020703666308864
2016-03-17,0.002181432408960301,1.0229302623664949
2016-03-18,0.00170688141909753,1.0246762830243608
2016-03-21,0.00040844423071689805,1.0250948061405145
2016-03-22,0.0018148106180362954,1.026955159079192
2016-03-23,-0.009081818359002333,1.0176285388615944
2016-03-24,-0.0006725005732079676,1.0169441830858972
2016-03-28,0.0001672484950582994,1.0171142654700767
2016-03-29,0.012603310698446196,1.0299332725736179
2016-03-30,0.0008629781231289455,1.0308220824561314
2016-03-31,-0.0005052893233906357,1.030301219063551
2016-04-01,0.005102588525465506,1.0355584222417178
2016-04-04,-0.004277184729490839,1.03112914757161
2016-04-05,-0.005149048010588736,1.0258198140856465
2016-04-06,0.009445802896146063,1.0355095058564607
2016-04-07,-0.007540633273010635,1.0277011084220806
2016-04-08,-0.00038646458541148295,1.0273039383392875
2016-04-11,-0.0012810659515127788,1.025987894242026
2016-04-12,0.005953521705580477,1.0320961354400586
2016-04-13,0.008463240368840965,1.0408310131180396
2016-04-14,-0.0018674347524068923,1.03888732911276
2016-04-15,0.00021019179803873382,1.039105694708426
2016-04-18,0.004041954436256545,1.0433057125808924
2016-04-19,-0.0006035089630977266,1.0426760682320988
2016-04-20,-0.0011659562961166244,1.0414603535055336
2016-04-21,-0.0021366581697238704,1.0392351087327725
2016-04-22,-0.008288471429973923,1.030621438225015
2016-04-25,-0.0008143678657263689,1.0297821332439958
2016-04-26,-0.0005987040340830192,1.029165598526596
2016-04-27,-0.0005207540931637347,1.02862965632862
2016-04-28,-0.004514950282663903,1.0239854445710226
2016-04-29,-0.00041224534038471965,1.0235633113428764
2016-05-02,0.0039015909832202295,1.0275568367291668
2016-05-03,-0.0061032096821920035,1.0212854418942388
2016-05-04,-0.004077453690132538,1.0171211978005084
2016-05-05,-0.000683014275902982,1.0164264895020871
2016-05-06,0.004635585699387162,1.0211382216013014
2016-05-09,-0.005245307526291063,1.0157820376021527
2016-05-10,0.010649694167689211,1.0265998056436478
2016-05-11,-0.0004775238368016962,1.026109579765597
2016-05-12,-0.0029756264676809264,1.0230562609413056
2016-05-13,-0.0019871753294730884,1.0210232687789
2016-05-16,0.006754011464526442,1.0279192716417809
2016-05-17,-0.0031880439534067943,1.024642219823233
2016-05-18,-0.006289804359958824,1.018197420721591
2016-05-19,-0.0019051815875057718,1.0162575697431864
2016-05-20,0.004292828950973704,1.020620189660226
2016-05-23,-0.0015353412035182896,1.019053189429898
2016-05-24,0.0034579357037536665,1.0225770098376517
2016-05-25,0.0038686275296631266,1.0265329794091103
2016-05-26,0.0008095859199308038,1.0273640460555846
2016-05-27,0.0011237373097198037,1.028518533364802
2016-05-31,-8.406614801447789e-05,1.0284320697735405
2016-06-01,0.0018870876656645061,1.030372811247384
2016-06-02,0.002640463989704431,1.0330934735514532
2016-06-03,0.0016350436963588762,1.034782626523133
2016-06-06,0.003078133042239948,1.0379678251173698
2016-06-07,0.0009117336675188057,1.0389141753293307
2016-06-08,0.004889240454504764,1.0439936765441094
2016-06-09,9.496817251278484e-06,1.044003591161267
2016-06-10,-0.0070584299864373794,1.0366345649074662
2016-06-13,-0.0041405081284034756,1.0323423710652828
2016-06-14,-0.0013152630308425144,1.0309845693094484
2016-06-15,-0.0008848173284367149,1.0300723362971724
2016-06-16,0.0002159970648054815,1.03029482889835
2016-06-17,-0.0026751838700375856,1.027538600790698
2016-06-20,0.0031788584790763625,1.0308050005843998
2016-06-21,-0.0006963525877279009,1.0300871968548
2016-06-22,-0.0016211075005794018,1.0284173147737279
2016-06-23,0.007665288415740875,1.0363004301032104
2016-06-24,-0.02042611667668124,1.0151328366058272
2016-06-27,-0.008557821669811371,1.0064455108189847
2016-06-28,0.0020326529266819267,1.0084912652320968
2016-06-29,0.0029989751867881506,1.0115157055126203
2016-06-30,0.001960319883457259,1.0134985998625659
2016-07-01,0.007342966915696129,1.020940686550461
2016-07-05,-0.0008438277980434528,1.0200791884189961
2016-07-06,0.004342394568824603,1.0245087747465578
2016-07-07,-0.003063313773839248,1.0213703829054575
2016-07-08,0.010236922908636788,1.0318260727764255
2016-07-11,-0.0017356192123024394,1.0300352156207602
2016-07-12,0.0007921689944497966,1.0308511775817664
2016-07-13,0.0010154187496423574,1.0318979231955736
2016-07-14,0.0013569107026524569,1.0332981165316026
2016-07-15,-0.002608179015371727,1.0306030900674419
2016-07-18,0.002633730193660487,1.0333174205434323
2016-07-19,-0.0009543149377405731,1.0323313102935803
2016-07-20,0.001996693046694222,1.034392559042728
2016-07-21,-0.00020284022460755253,1.0341827426237193
2016-07-22,0.0019030499847499673,1.036150844076298
2016-07-25,-0.002487769592485971,1.0335731395131764
2016-07-26,0.0009414142140827651,1.0345461599580081
2016-07-27,0.004599831751817367,1.0393048982333037
2016-07-28,0.0006756850072355987,1.0400071409709866
2016-07-29,0.003985916282366851,1.0441525223679606
2016-08-01,-0.0008359285951951101,1.043279685416768
2016-08-02,-0.005144718557139334,1.0379123050589179
2016-08-03,0.0022038332364076683,1.040199690693283
2016-08-04,0.0025112646444393565,1.042811907399678
2016-08-05,0.0033250307718837306,1.0462792890810686
2016-08-08,-0.0003904206649369439,1.0458708000253158
2016-08-09,0.0024234307799833057,1.048405395513983
2016-08-10,-0.0012547083167630474,1.0470899525448922
2016-08-11,0.0020013734316624413,1.0491855705564763
2016-08-12,0.0007359341397432228,1.0499577020367747
2016-08-15,0.002691774853017472,1.0527839517758495
2016-08-16,-0.003240646602345935,1.0493722510395227
2016-08-17,0.002030322919972693,1.0515028155723916
2016-08-18,0.002006147120925855,1.0536122849184975
2016-08-19,-0.0022726597330688337,1.0512177827042966
2016-08-22,0.0005689439511116522,1.051815866703067
2016-08-23,0.0016435672278750358,1.053544596791339
2016-08-24,-0.006598780925758636,1.0465924868015963
2016-08-25,-0.0009620757213678778,1.0455855855798786
2016-08-26,-0.001378348692658593,1.044144404054932
2016-08-29,0.003620780406710588,1.0479250216549105
2016-08-30,-0.004211154174070399,1.0435120478258557
2016-08-31,-0.0031183930637145255,1.040257967094013
2016-09-01,0.0004813804508779346,1.0407587269432421
2016-09-02,0.003813108434353548,1.0447272528230764
2016-09-06,0.006683450805755418,1.0517096360227514
2016-09-07,0.00045572878495437545,1.0521889303773009
2016-09-08,-0.003264492885543517,1.0487540670998365
2016-09-09,-0.02044621116586398,1.0273110199828546
2016-09-12,0.010457418214309358,1.0380540409549839
2016-09-13,-0.010780092608393134,1.0268637222609724
2016-09-14,0.0018014944027089277,1.0287136115089706
2016-09-15,0.009245377784519193,1.0382244574794481
2016-09-16,-0.0011209153410557686,1.0370606957576
2016-09-19,-0.0018266635130796244,1.0351663348238107
2016-09-20,0.0011461592617000517,1.0363528003058693
2016-09-21,0.009743944271804009,1.0464509642379776
2016-09-22,0.006059836443560089,1.0527922859274654
2016-09-23,-0.004460563092147259,1.04809623951316
2016-09-26,-0.0049082840499416695,1.0429518854579538
2016-09-27,0.005328088016928892,1.0485088249010956
2016-09-28,0.0025684842981656365,1.0512019033543423
2016-09-29,-0.0058557583760166145,1.0450463190038906
2016-09-30,0.004754775816692874,1.050015279968814
2016-10-03,-0.001657307134249701,1.0482750821542506
2016-10-04,-0.007387939351266734,1.040530489423851
2016-10-05,0.002702893408510917,1.0433429324250694
2016-10-06,-0.0013621504369211452,1.041921742393808
2016-10-07,-0.0020309204398414483,1.0398056822304653
2016-10-10,0.0048258188005354,1.0448235960406766
2016-10-11,-0.010136920866981031,1.0342323019276578
2016-10-12,-0.0005978995447551205,1.0336139349051643
2016-10-13,-0.001002384974394767,1.0325778558274903
2016-10-14,-0.0006030483741313002,1.0319551614303695
2016-10-17,-0.0013000836381949054,1.0306135334096431
2016-10-18,0.005768155926576537,1.03655827297039
2016-10-19,0.0021101034732590365,1.0387455181824203
2016-10-20,-0.0023014416761512665,1.03635490595596
2016-10-21,0.0020081825311304927,1.038436095774152
2016-10-24,0.004956231990456076,1.0435828259720723
2016-10-25,-0.0020741343584611332,1.0414182949768236
2016-10-26,-0.004461350715984831,1.036772162720889
2016-10-27,-0.002203932905192471,1.0344871864362808
2016-10-28,-0.003648361859837841,1.0307130028407956
2016-10-31,-0.0013407578616235064,1.0293310662791593
2016-11-01,-0.002664586214740058,1.0265883249095482
2016-11-02,-0.0037724122183424567,1.0227156105694517
2016-11-03,-0.004297465963247446,1.0183205250429477
2016-11-04,-0.001338336370215602,1.0169576696477456
2016-11-07,0.008102162490111463,1.0251972259327966
2016-11-08,-0.0002685809821302296,1.0249218774549784
2016-11-09,-0.002627786842419241,1.0222286012308945
2016-11-10,-0.007372885094059415,1.014691827214158
2016-11-11,-0.0061020091061987445,1.0085001684445118
2016-11-14,-0.0035581669998785643,1.0049117564257806
2016-11-15,0.0011025453283057928,1.0060197171881873
2016-11-16,-0.00018989113299458678,1.0058286829642755
2016-11-17,-0.0005902969197787401,1.0052349453908966
2016-11-18,-0.0002973450724033874,1.0049360437332768
2016-11-21,0.0015242542732459422,1.006467821792276
2016-11-22,-4.9454489677934585e-06,1.0064628443570256
2016-11-23,-0.0014703477816423239,1.0049829939465198
2016-11-25,-0.0003968837113120675,1.0045841325660767
2016-11-28,0.0008762227033369298,1.0054643719904433
2016-11-29,-0.002282162681656677,1.0031697387229512
2016-11-30,0.00018588821793564278,1.0033562161579694
2016-12-01,-0.001508098039048156,1.0018430566159149
2016-12-02,0.002333079930477868,1.0041804365447942
2016-12-05,0.0019517029424119133,1.0061402984575112
2016-12-06,-6.76242253931538e-05,1.006072258999191
2016-12-07,0.0018939612235527818,1.0079777208458276
2016-12-08,-1.1924882110536338e-05,1.0079657008303364
2016-12-09,0.0014407859098804605,1.0094179636097356
2016-12-12,0.00026415714176403497,1.009684608573848
2016-12-13,0.003166406305354214,1.0128816802848555
2016-12-14,-0.003213973584428457,1.0096263053202685
2016-12-15,-0.00010102183848160508,1.0095243110147256
2016-12-16,0.00020832443100143638,1.0097346195923997
2016-12-19,0.000860406299716753,1.0106034016201393
2016-12-20,0.0009528414372318018,1.0115663464178104
2016-12-21,-0.0007654418918241398,1.0107920511599027
2016-12-22,-0.00106969822387823,1.0097108086980666
2016-12-23,0.0006881172834736445,1.010405608156842
2016-12-27,0.0036227845736621434,1.0140660900072143
2016-12-28,-0.0011956883231834998,1.0128535830244563
2016-12-29,0.0007640428365385484,1.0136274465490285
2016-12-30,-0.002229657748680185,1.0113674042585554
2017-01-03,0.0008022256374522027,1.0121787491191352
2017-01-04,0.0026844193009431016,1.0148958612892751
2017-01-05,0.0034885052028127486,1.018436330781696
2017-01-06,0.0010759422481976273,1.0195321094570833
2017-01-09,-0.0007329675188135108,1.0187848255364638
2017-01-10,-6.717379559492158e-05,1.018716389892838
2017-01-11,0.002581514135010844,1.0213462206529136
2017-01-12,0.0020086725413656402,1.0233977707615667
2017-01-13,0.00036384911126736443,1.0237701331309312
2017-01-17,0.0003913203776976007,1.0241707552461035
2017-01-18,-0.0010425113887747115,1.0231030455697094
2017-01-19,-0.0020624127832606495,1.0209929847699335
2017-01-20,0.003517577589215801,1.0245844068119068
2017-01-23,0.00013268172476654252,1.0247203504381714
2017-01-24,0.004331519317336236,1.029158946430962
2017-01-25,0.004789196601577338,1.0340877909596922
2017-01-26,0.00012663203622531003,1.034218739602297
2017-01-27,-0.0006380700540997735,1.033558835595168
2017-01-30,-0.005399426563374901,1.0279782105634445
2017-01-31,0.001009098238562056,1.0290155415650042
2017-02-01,0.003563028473154433,1.0326819532389189
2017-02-02,0.00022581543385568616,1.0329151487622246
2017-02-03,0.003402674973494697,1.0364298232886615
2017-02-06,8.838196036448152e-05,1.036521424988224
2017-02-07,0.0010737772217248825,1.037634418084206
2017-02-08,0.0017490163247017602,1.0394492576205079
2017-02-09,0.0038163765818768312,1.04341618742534
2017-02-10,0.003901167005867886,1.0474867282291123
2017-02-13,0.003084964625390229,1.050718187731265
2017-02-14,0.0005750958356462996,1.051322451385467
2017-02-15,0.0022099540746740444,1.0536458257207026
2017-02-16,-0.0008741361772657901,1.052724795786415
2017-02-17,0.0008173089301368902,1.0535851971629877
2017-02-21,0.00127108766274458,1.054924396308752
2017-02-22,-0.0009915489137150152,1.0538783871695405
2017-02-23,-0.000378297094380189,1.0534797080378442
2017-02-24,0.0014216144897779106,1.0549773500554778
2017-02-27,0.00043694257140736224,1.0554383145715875
2017-02-28,-0.0016783437134898016,1.05366692631135
2017-03-01,0.009141869169925251,1.0632994115003656
2017-03-02,-0.006309417077104577,1.0565906120353699
2017-03-03,0.0013790997790842654,1.0580477559150103
2017-03-06,-0.002410418449135654,1.0554974180840861
2017-03-07,-0.0025634802534360733,1.0527916712952747
2017-03-08,-0.0024541103177079435,1.050208004392352
2017-03-09,-0.0003582005480562471,1.0498318193096057
2017-03-10,0.0021495567774497855,1.052088492411985
2017-03-13,0.0006782212284405227,1.0528020411617367
2017-03-14,-0.0018750117519735292,1.0508280249620567
2017-03-15,0.003920857891518396,1.0549481723163578
2017-03-16,-0.00015961307250604543,1.0547797887972399
2017-03-17,0.0003951111285588496,1.0551965440299726
2017-03-20,0.00048130179318184253,1.0557044120187735
2017-03-21,-0.011139551065111258,1.0439443388114271
2017-03-22,0.004045860568707769,1.04816799204775
2017-03-23,-0.0017398215918847165,1.046344366743263
2017-03-24,0.0011042960647120648,1.0474998407097913
2017-03-27,0.0007929155363378335,1.0483304196078014
2017-03-28,0.005052485430581498,1.0536270937793053
2017-03-29,0.003331595082740482,1.0571373526239825
2017-03-30,0.0013425084660711852,1.0585565684696803
2017-03-31,-0.0007166011212870187,1.0577980056457692
2017-04-03,-0.0004566762841648742,1.0573149343831538
2017-04-04,0.0015116932672625569,1.058913270250837
2017-04-05,-0.0026056382679396323,1.0561541253114424
2017-04-06,0.001068670810625132,1.057282806396684
2017-04-07,-0.0003936704710566124,1.0568665853762496
2017-04-10,0.0010243845506615616,1.0579492231784196
2017-04-11,0.00011256308507724032,1.0580683092068357
2017-04-12,-0.0018779306010660154,1.056081330350958
2017-04-13,-0.002588068595784247,1.0533481194252827
2017-04-17,0.0048026133412936624,1.0584069431566612
2017-04-18,-0.0006050918978624188,1.0577665096907158
2017-04-19,-0.0028702894757776294,1.0547304136101205
2017-04-20,0.005216904676384322,1.060232841637208
2017-04-21,-0.0017638690071798112,1.0583627297874498
2017-04-24,0.0066870282166998545,1.0654400312250418
2017-04-25,0.0032225146973846224,1.0688734273848464
2017-04-26,-0.0003981876934424742,1.0684478151402141
2017-04-27,0.0015894223232648089,1.0701460299488417
2017-04-28,9.62561744258328e-05,1.0702490381117615
2017-05-01,0.0028622378427851556,1.0733123454098494
2017-05-02,7.60415816218616e-05,1.0733939617781687
2017-05-03,-0.0031867638444148852,1.0699733087099608
2017-05-04,-0.002788500476346444,1.066989687628945
